question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,r1,r2,s,ground_truth
5787e02b-1241-49f3-9fe6-be0aff9bd488,1.6350123,0.0,0.0,0.0,1.6527464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6527464,0.0,0.0,0.0,1.0,1,0.4054651081081644,4.940505,3
5787e02b-1241-49f3-9fe6-be0aff9bd488,1.4466954,0.0,0.0,0.0,1.435606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.435606,0.0,0.0,0.0,0.5,2,0.2876820724517809,4.3179073,2
5787e02b-1241-49f3-9fe6-be0aff9bd488,1.2822064,0.0,0.0,0.0,1.3282354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3282354,0.0,0.0,0.0,0.5,3,0.22314355131420976,3.9386773,1
5787e02b-1241-49f3-9fe6-be0aff9bd488,1.0573604,0.0,0.0,0.0,1.0962763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0962763,0.0,0.0,0.0,0.5,4,0.18232155679395462,3.249913,0
5787e02b-1241-49f3-9fe6-be0aff9bd488,1.053096,0.0,0.0,0.0,1.0439297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0439297,0.0,0.0,0.0,0.5,5,0.1541506798272583,3.1409554,0
5787e02b-1241-49f3-9fe6-be0aff9bd488,1.0081612,0.0,0.0,0.0,0.9989949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989949,0.0,0.0,0.0,0.5,6,0.13353139262452263,3.006151,0
5787e02b-1241-49f3-9fe6-be0aff9bd488,0.7800578,0.0,0.0,0.0,0.7708914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708914,0.0,0.0,0.0,0.5,7,0.11778303565638346,2.3218408,0
5787e02b-1241-49f3-9fe6-be0aff9bd488,0.7003652,0.0,0.0,0.0,0.71194685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71194685,0.0,0.0,0.0,1.0,8,0.1053605156578263,2.124259,0
5787e02b-1241-49f3-9fe6-be0aff9bd488,0.62474126,0.0,0.0,0.0,0.65486443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65486443,0.0,0.0,0.0,0.5,9,0.09531017980432487,1.9344702,0
509a5e2c-4651-4b31-914a-e434b8a069b6,2.6031978,0.0,0.0,0.0,2.5901535,0.0,0.0,0.0,0.11445083,0.0,0.0,0.0,2.5901535,0.0,0.0,0.0,0.5,0,0.6931471805599453,7.8979554,4
509a5e2c-4651-4b31-914a-e434b8a069b6,2.326739,0.5018045,0.0,0.5018045,1.9799556,0.0,0.0,0.0,0.16402824,0.053834952,0.0,0.053834952,1.9799556,0.0,0.0,0.0,1.0,1,0.4054651081081644,6.4506783,3
509a5e2c-4651-4b31-914a-e434b8a069b6,1.2822064,0.0,0.0,0.0,1.3282354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3282354,0.0,0.0,0.0,0.5,2,0.2876820724517809,3.9386773,2
509a5e2c-4651-4b31-914a-e434b8a069b6,1.0573604,0.0,0.0,0.0,1.0962763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0962763,0.0,0.0,0.0,0.5,3,0.22314355131420976,3.249913,0
509a5e2c-4651-4b31-914a-e434b8a069b6,0.908897,0.0,0.0,0.0,1.0028244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0028244,0.0,0.0,0.0,0.5,4,0.18232155679395462,2.9145458,1
509a5e2c-4651-4b31-914a-e434b8a069b6,0.6500575,0.0,0.0,0.0,0.74398494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74398494,0.0,0.0,0.0,1.0,5,0.1541506798272583,2.1380274,0
509a5e2c-4651-4b31-914a-e434b8a069b6,0.62474126,0.0,0.0,0.0,0.65486443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65486443,0.0,0.0,0.0,0.5,6,0.13353139262452263,1.9344702,0
509a5e2c-4651-4b31-914a-e434b8a069b6,0.6136636,0.0,0.0,0.0,0.46421593,0.0,0.0,0.0,0.048966553,0.0,0.0,0.0,0.46421593,0.0,0.0,0.0,0.5,7,0.11778303565638346,1.5910621,0
509a5e2c-4651-4b31-914a-e434b8a069b6,0.47934288,0.0,0.0,0.0,0.5055227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055227,0.0,0.0,0.0,0.5,8,0.1053605156578263,1.4903884,0
509a5e2c-4651-4b31-914a-e434b8a069b6,0.449619,0.0,0.0,0.0,0.26090842,0.0,0.0,0.0,0.04957742,0.0,0.0,0.0,0.26090842,0.0,0.0,0.0,0.5,9,0.09531017980432487,1.0210133,0
95bf06a0-f88f-4cfc-89e6-dc648aed9a1d,3.178389,1.6068866,0.0,1.7123096,3.2560964,1.6720419,0.0,1.7787141,0.0,0.0,0.0,0.0,3.2560964,1.6720419,0.0,1.7787141,1.0,0,0.6931471805599453,9.690582,4
95bf06a0-f88f-4cfc-89e6-dc648aed9a1d,2.7712827,0.99386454,0.0,1.162309,2.8396683,1.0362725,0.0,1.2084816,0.0,0.0,0.0,0.0,2.8396683,1.0362725,0.0,1.2084816,1.0,1,0.4054651081081644,8.450619,3
95bf06a0-f88f-4cfc-89e6-dc648aed9a1d,2.1215649,0.54709697,0.0,0.8788076,2.1798718,0.5778851,0.0,0.9184607,0.0,0.0,0.0,0.0,2.1798718,0.5778851,0.0,0.9184607,1.0,2,0.2876820724517809,6.4813085,2
95bf06a0-f88f-4cfc-89e6-dc648aed9a1d,1.3619471,0.0,0.0,0.0,1.3997638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3997638,0.0,0.0,0.0,1.0,3,0.22314355131420976,4.1614747,0
95bf06a0-f88f-4cfc-89e6-dc648aed9a1d,0.94701254,0.0,0.0,0.0,0.7958792,0.0,0.0,0.0,0.086585104,0.0,0.0,0.0,0.7958792,0.0,0.0,0.0,0.5,4,0.18232155679395462,2.625356,0
95bf06a0-f88f-4cfc-89e6-dc648aed9a1d,1.0468228,0.581939,0.0,0.581939,0.612613,0.32138512,0.0,0.32138512,0.13616252,0.0673963,0.0,0.0673963,0.612613,0.32138512,0.0,0.32138512,1.0,5,0.1541506798272583,2.4082112,1
95bf06a0-f88f-4cfc-89e6-dc648aed9a1d,0.55599624,0.0,0.0,0.0,0.5720427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5720427,0.0,0.0,0.0,0.5,6,0.13353139262452263,1.7000816,0
95bf06a0-f88f-4cfc-89e6-dc648aed9a1d,0.6136636,0.0,0.0,0.0,0.46421593,0.0,0.0,0.0,0.048966553,0.0,0.0,0.0,0.46421593,0.0,0.0,0.0,0.5,7,0.11778303565638346,1.5910621,0
95bf06a0-f88f-4cfc-89e6-dc648aed9a1d,0.47934288,0.0,0.0,0.0,0.5055227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055227,0.0,0.0,0.0,0.5,8,0.1053605156578263,1.4903884,0
95bf06a0-f88f-4cfc-89e6-dc648aed9a1d,0.2587162,0.0,0.0,0.0,0.2794642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2794642,0.0,0.0,0.0,0.5,9,0.09531017980432487,0.8176446,0
1b6aee75-5d3f-45c6-92d7-ccba8819c86f,3.178389,1.6068866,0.0,1.7123096,3.2560964,1.6720419,0.0,1.7787141,0.0,0.0,0.0,0.0,3.2560964,1.6720419,0.0,1.7787141,1.0,0,0.6931471805599453,9.690582,4
1b6aee75-5d3f-45c6-92d7-ccba8819c86f,2.7712827,0.99386454,0.0,1.162309,2.8396683,1.0362725,0.0,1.2084816,0.0,0.0,0.0,0.0,2.8396683,1.0362725,0.0,1.2084816,1.0,1,0.4054651081081644,8.450619,3
1b6aee75-5d3f-45c6-92d7-ccba8819c86f,2.1215649,0.54709697,0.0,0.8788076,2.1798718,0.5778851,0.0,0.9184607,0.0,0.0,0.0,0.0,2.1798718,0.5778851,0.0,0.9184607,1.0,2,0.2876820724517809,6.4813085,2
1b6aee75-5d3f-45c6-92d7-ccba8819c86f,1.3619471,0.0,0.0,0.0,1.3997638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3997638,0.0,0.0,0.0,1.0,3,0.22314355131420976,4.1614747,0
1b6aee75-5d3f-45c6-92d7-ccba8819c86f,0.94701254,0.0,0.0,0.0,0.7958792,0.0,0.0,0.0,0.086585104,0.0,0.0,0.0,0.7958792,0.0,0.0,0.0,0.5,4,0.18232155679395462,2.625356,0
1b6aee75-5d3f-45c6-92d7-ccba8819c86f,1.0468228,0.581939,0.0,0.581939,0.612613,0.32138512,0.0,0.32138512,0.13616252,0.0673963,0.0,0.0673963,0.612613,0.32138512,0.0,0.32138512,1.0,5,0.1541506798272583,2.4082112,1
1b6aee75-5d3f-45c6-92d7-ccba8819c86f,0.55599624,0.0,0.0,0.0,0.5720427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5720427,0.0,0.0,0.0,0.5,6,0.13353139262452263,1.7000816,0
1b6aee75-5d3f-45c6-92d7-ccba8819c86f,0.6136636,0.0,0.0,0.0,0.46421593,0.0,0.0,0.0,0.048966553,0.0,0.0,0.0,0.46421593,0.0,0.0,0.0,0.5,7,0.11778303565638346,1.5910621,0
1b6aee75-5d3f-45c6-92d7-ccba8819c86f,0.47934288,0.0,0.0,0.0,0.5055227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055227,0.0,0.0,0.0,0.5,8,0.1053605156578263,1.4903884,0
1b6aee75-5d3f-45c6-92d7-ccba8819c86f,0.2587162,0.0,0.0,0.0,0.2794642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2794642,0.0,0.0,0.0,0.5,9,0.09531017980432487,0.8176446,0
d4ce240c-7dfe-4366-88ea-371c61d0f483,3.3047645,0.20752446,1.7123096,0.2797719,3.3944361,0.22550704,1.7787141,0.29893282,0.0,0.0,0.0,0.0,3.3944361,0.22550704,1.7787141,0.29893282,1.0,0,0.6931471805599453,10.0936365,3
d4ce240c-7dfe-4366-88ea-371c61d0f483,3.1853378,0.9602107,1.0459163,1.0189164,3.2647252,0.9991236,1.0895207,1.0595651,0.0,0.0,0.0,0.0,3.2647252,0.9991236,1.0895207,1.0595651,1.0,1,0.4054651081081644,9.714788,4
d4ce240c-7dfe-4366-88ea-371c61d0f483,2.605412,0.7893844,0.69560874,0.8615237,2.6756833,0.8250282,0.7305435,0.8983859,0.0,0.0,0.0,0.0,2.6756833,0.8250282,0.7305435,0.8983859,1.0,2,0.2876820724517809,7.9567785,2
d4ce240c-7dfe-4366-88ea-371c61d0f483,1.6957078,0.18662402,0.0,0.23508042,1.7421091,0.19673854,0.0,0.24644014,0.0,0.0,0.0,0.0,1.7421091,0.19673854,0.0,0.24644014,1.0,3,0.22314355131420976,5.179926,0
d4ce240c-7dfe-4366-88ea-371c61d0f483,1.2941458,0.0,0.0,0.0,1.3453741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3453741,0.0,0.0,0.0,0.6666667,4,0.18232155679395462,3.984894,0
d4ce240c-7dfe-4366-88ea-371c61d0f483,1.3185644,0.26220644,0.0,0.398988,1.0861828,0.042722374,0.0,0.1355183,0.124929,0.061650496,0.0,0.061650496,1.0861828,0.042722374,0.0,0.1355183,0.6666667,5,0.1541506798272583,3.615859,0
d4ce240c-7dfe-4366-88ea-371c61d0f483,1.1873766,0.0,0.0,0.0,1.1813122,0.0,0.0,0.0,0.0383439,0.0,0.0,0.0,1.1813122,0.0,0.0,0.0,0.6666667,6,0.13353139262452263,3.5883448,0
d4ce240c-7dfe-4366-88ea-371c61d0f483,1.0468228,0.0,0.581939,0.0,0.612613,0.0,0.32138512,0.0,0.13616252,0.0,0.0673963,0.0,0.612613,0.0,0.32138512,0.0,0.6666667,7,0.11778303565638346,2.4082112,1
d4ce240c-7dfe-4366-88ea-371c61d0f483,0.74029607,0.0,0.0,0.0,0.75760585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75760585,0.0,0.0,0.0,0.6666667,8,0.1053605156578263,2.2555077,0
d4ce240c-7dfe-4366-88ea-371c61d0f483,0.8207598,0.24478003,0.0,0.24478003,0.5669589,0.04576642,0.0,0.04576642,0.08669959,0.025900235,0.0,0.025900235,0.5669589,0.04576642,0.0,0.04576642,0.6666667,9,0.09531017980432487,2.041377,0
e6909492-798e-4aec-990a-f1a04eff0a4e,3.4578857,1.6068866,0.0,1.7123096,3.5279427,1.6720419,0.0,1.7787141,0.0,0.0,0.0,0.0,3.5279427,1.6720419,0.0,1.7787141,0.6,0,0.6931471805599453,10.513771,4
e6909492-798e-4aec-990a-f1a04eff0a4e,2.9547884,0.99386454,0.028677445,1.162309,3.0191684,1.0362725,0.026341029,1.2084816,0.0,0.0,0.0,0.0,3.0191684,1.0362725,0.026341029,1.2084816,0.6,1,0.4054651081081644,8.993125,3
e6909492-798e-4aec-990a-f1a04eff0a4e,2.371795,0.0,0.0,0.0,2.3525689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3525689,0.0,0.0,0.0,0.6,2,0.2876820724517809,7.076933,2
e6909492-798e-4aec-990a-f1a04eff0a4e,2.2877657,0.0,0.0,0.0,2.2971945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2971945,0.0,0.0,0.0,0.6,3,0.22314355131420976,6.8821545,1
e6909492-798e-4aec-990a-f1a04eff0a4e,2.1215649,0.54709697,0.0,0.8788076,2.1798718,0.5778851,0.0,0.9184607,0.0,0.0,0.0,0.0,2.1798718,0.5778851,0.0,0.9184607,0.4,4,0.18232155679395462,6.4813085,0
e6909492-798e-4aec-990a-f1a04eff0a4e,1.3619471,0.0,0.0,0.0,1.3997638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3997638,0.0,0.0,0.0,0.4,5,0.1541506798272583,4.1614747,0
e6909492-798e-4aec-990a-f1a04eff0a4e,0.92019564,0.0,0.0,0.0,0.90987927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90987927,0.0,0.0,0.0,0.2,6,0.13353139262452263,2.7399542,0
e6909492-798e-4aec-990a-f1a04eff0a4e,0.94701254,0.0,0.0,0.0,0.7958792,0.0,0.0,0.0,0.086585104,0.0,0.0,0.0,0.7958792,0.0,0.0,0.0,0.2,7,0.11778303565638346,2.625356,0
e6909492-798e-4aec-990a-f1a04eff0a4e,0.8428839,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.2,8,0.1053605156578263,2.5123398,0
e6909492-798e-4aec-990a-f1a04eff0a4e,0.8189725,0.0,0.0,0.0,0.8096209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8096209,0.0,0.0,0.0,0.2,9,0.09531017980432487,2.4382143,0
dbef9fd5-3f9b-4747-9bdd-a486ed653222,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.75,0,0.6931471805599453,6.5587463,4
dbef9fd5-3f9b-4747-9bdd-a486ed653222,1.476678,0.0,0.01906239,0.0,1.5094899,0.0,0.028028557,0.0,0.0,0.0,0.0,0.0,1.5094899,0.0,0.028028557,0.0,0.5,1,0.4054651081081644,4.495658,3
dbef9fd5-3f9b-4747-9bdd-a486ed653222,1.2822064,0.0,0.0,0.0,1.3282354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3282354,0.0,0.0,0.0,0.5,2,0.2876820724517809,3.9386773,2
dbef9fd5-3f9b-4747-9bdd-a486ed653222,1.2781639,0.0,0.0,0.0,1.2603271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2603271,0.0,0.0,0.0,0.5,3,0.22314355131420976,3.798818,1
dbef9fd5-3f9b-4747-9bdd-a486ed653222,0.8428839,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.25,4,0.18232155679395462,2.5123398,0
dbef9fd5-3f9b-4747-9bdd-a486ed653222,0.72503984,0.0,0.0,0.0,0.7100022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7100022,0.0,0.0,0.0,0.5,5,0.1541506798272583,2.1450443,0
dbef9fd5-3f9b-4747-9bdd-a486ed653222,0.62474126,0.0,0.0,0.0,0.65486443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65486443,0.0,0.0,0.0,0.25,6,0.13353139262452263,1.9344702,0
dbef9fd5-3f9b-4747-9bdd-a486ed653222,0.5570777,0.0,0.0,0.0,0.550196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550196,0.0,0.0,0.0,0.25,7,0.11778303565638346,1.6574697,0
dbef9fd5-3f9b-4747-9bdd-a486ed653222,0.6136636,0.0,0.0,0.0,0.46421593,0.0,0.0,0.0,0.048966553,0.0,0.0,0.0,0.46421593,0.0,0.0,0.0,0.25,8,0.1053605156578263,1.5910621,0
dbef9fd5-3f9b-4747-9bdd-a486ed653222,0.5229301,0.0,0.0,0.0,0.5160484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5160484,0.0,0.0,0.0,0.25,9,0.09531017980432487,1.5550268,0
2260b0bb-e71f-4adb-b80e-e233b0f82c1b,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.6,0,0.6931471805599453,6.5587463,4
2260b0bb-e71f-4adb-b80e-e233b0f82c1b,1.476678,0.0,0.01906239,0.0,1.5094899,0.0,0.028028557,0.0,0.0,0.0,0.0,0.0,1.5094899,0.0,0.028028557,0.0,0.4,1,0.4054651081081644,4.495658,3
2260b0bb-e71f-4adb-b80e-e233b0f82c1b,1.2822064,0.0,0.0,0.0,1.3282354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3282354,0.0,0.0,0.0,0.4,2,0.2876820724517809,3.9386773,2
2260b0bb-e71f-4adb-b80e-e233b0f82c1b,1.2781639,0.0,0.0,0.0,1.2603271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2603271,0.0,0.0,0.0,0.4,3,0.22314355131420976,3.798818,1
2260b0bb-e71f-4adb-b80e-e233b0f82c1b,0.8428839,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.2,4,0.18232155679395462,2.5123398,0
2260b0bb-e71f-4adb-b80e-e233b0f82c1b,0.72503984,0.0,0.0,0.0,0.7100022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7100022,0.0,0.0,0.0,0.4,5,0.1541506798272583,2.1450443,0
2260b0bb-e71f-4adb-b80e-e233b0f82c1b,0.62474126,0.0,0.0,0.0,0.65486443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65486443,0.0,0.0,0.0,0.2,6,0.13353139262452263,1.9344702,0
2260b0bb-e71f-4adb-b80e-e233b0f82c1b,0.5570777,0.0,0.0,0.0,0.550196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550196,0.0,0.0,0.0,0.2,7,0.11778303565638346,1.6574697,0
2260b0bb-e71f-4adb-b80e-e233b0f82c1b,0.6136636,0.0,0.0,0.0,0.46421593,0.0,0.0,0.0,0.048966553,0.0,0.0,0.0,0.46421593,0.0,0.0,0.0,0.2,8,0.1053605156578263,1.5910621,0
2260b0bb-e71f-4adb-b80e-e233b0f82c1b,0.5229301,0.0,0.0,0.0,0.5160484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5160484,0.0,0.0,0.0,0.2,9,0.09531017980432487,1.5550268,0
da863af2-31cd-42cd-ae70-7512e1fcc388,3.1906002,0.99386454,0.01906239,1.162309,3.252882,1.0362725,0.028028557,1.2084816,0.0,0.0,0.0,0.0,3.252882,1.0362725,0.028028557,1.2084816,0.75,0,0.6931471805599453,9.696364,4
da863af2-31cd-42cd-ae70-7512e1fcc388,3.178389,1.6068866,0.0,1.7123096,3.2560964,1.6720419,0.0,1.7787141,0.0,0.0,0.0,0.0,3.2560964,1.6720419,0.0,1.7787141,0.75,1,0.4054651081081644,9.690582,3
da863af2-31cd-42cd-ae70-7512e1fcc388,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.75,2,0.2876820724517809,6.5587463,2
da863af2-31cd-42cd-ae70-7512e1fcc388,2.1215649,0.54709697,0.0,0.8788076,2.1798718,0.5778851,0.0,0.9184607,0.0,0.0,0.0,0.0,2.1798718,0.5778851,0.0,0.9184607,0.5,3,0.22314355131420976,6.4813085,1
da863af2-31cd-42cd-ae70-7512e1fcc388,1.6107843,0.0,0.0,0.0,1.6447009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6447009,0.0,0.0,0.0,0.75,4,0.18232155679395462,4.900186,0
da863af2-31cd-42cd-ae70-7512e1fcc388,1.2781639,0.0,0.0,0.0,1.2603271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2603271,0.0,0.0,0.0,0.5,5,0.1541506798272583,3.798818,0
da863af2-31cd-42cd-ae70-7512e1fcc388,0.94701254,0.0,0.0,0.0,0.7958792,0.0,0.0,0.0,0.086585104,0.0,0.0,0.0,0.7958792,0.0,0.0,0.0,0.25,6,0.13353139262452263,2.625356,0
da863af2-31cd-42cd-ae70-7512e1fcc388,0.8428839,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.25,7,0.11778303565638346,2.5123398,0
da863af2-31cd-42cd-ae70-7512e1fcc388,1.0468228,0.581939,0.0,0.581939,0.612613,0.32138512,0.0,0.32138512,0.13616252,0.0673963,0.0,0.0673963,0.612613,0.32138512,0.0,0.32138512,0.5,8,0.1053605156578263,2.4082112,0
da863af2-31cd-42cd-ae70-7512e1fcc388,0.72503984,0.0,0.0,0.0,0.7100022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7100022,0.0,0.0,0.0,0.5,9,0.09531017980432487,2.1450443,0
cfc70b92-1c11-41c2-a438-3323865a7b74,3.1906002,0.99386454,0.01906239,1.162309,3.252882,1.0362725,0.028028557,1.2084816,0.0,0.0,0.0,0.0,3.252882,1.0362725,0.028028557,1.2084816,0.75,0,0.6931471805599453,9.696364,4
cfc70b92-1c11-41c2-a438-3323865a7b74,3.178389,1.6068866,0.0,1.7123096,3.2560964,1.6720419,0.0,1.7787141,0.0,0.0,0.0,0.0,3.2560964,1.6720419,0.0,1.7787141,0.75,1,0.4054651081081644,9.690582,3
cfc70b92-1c11-41c2-a438-3323865a7b74,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.75,2,0.2876820724517809,6.5587463,2
cfc70b92-1c11-41c2-a438-3323865a7b74,2.1215649,0.54709697,0.0,0.8788076,2.1798718,0.5778851,0.0,0.9184607,0.0,0.0,0.0,0.0,2.1798718,0.5778851,0.0,0.9184607,0.5,3,0.22314355131420976,6.4813085,1
cfc70b92-1c11-41c2-a438-3323865a7b74,1.6107843,0.0,0.0,0.0,1.6447009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6447009,0.0,0.0,0.0,0.75,4,0.18232155679395462,4.900186,0
cfc70b92-1c11-41c2-a438-3323865a7b74,1.2781639,0.0,0.0,0.0,1.2603271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2603271,0.0,0.0,0.0,0.5,5,0.1541506798272583,3.798818,0
cfc70b92-1c11-41c2-a438-3323865a7b74,0.94701254,0.0,0.0,0.0,0.7958792,0.0,0.0,0.0,0.086585104,0.0,0.0,0.0,0.7958792,0.0,0.0,0.0,0.25,6,0.13353139262452263,2.625356,0
cfc70b92-1c11-41c2-a438-3323865a7b74,0.8428839,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.25,7,0.11778303565638346,2.5123398,0
cfc70b92-1c11-41c2-a438-3323865a7b74,1.0468228,0.581939,0.0,0.581939,0.612613,0.32138512,0.0,0.32138512,0.13616252,0.0673963,0.0,0.0673963,0.612613,0.32138512,0.0,0.32138512,0.5,8,0.1053605156578263,2.4082112,0
cfc70b92-1c11-41c2-a438-3323865a7b74,0.72503984,0.0,0.0,0.0,0.7100022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7100022,0.0,0.0,0.0,0.5,9,0.09531017980432487,2.1450443,0
7c9f42fc-7b64-4df3-8675-db037b7f964d,3.178389,1.6068866,0.0,1.7123096,3.2560964,1.6720419,0.0,1.7787141,0.0,0.0,0.0,0.0,3.2560964,1.6720419,0.0,1.7787141,0.75,0,0.6931471805599453,9.690582,4
7c9f42fc-7b64-4df3-8675-db037b7f964d,2.7712827,0.99386454,0.0,1.162309,2.8396683,1.0362725,0.0,1.2084816,0.0,0.0,0.0,0.0,2.8396683,1.0362725,0.0,1.2084816,0.5,1,0.4054651081081644,8.450619,3
7c9f42fc-7b64-4df3-8675-db037b7f964d,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.75,2,0.2876820724517809,6.5587463,2
7c9f42fc-7b64-4df3-8675-db037b7f964d,2.1215649,0.54709697,0.0,0.8788076,2.1798718,0.5778851,0.0,0.9184607,0.0,0.0,0.0,0.0,2.1798718,0.5778851,0.0,0.9184607,0.5,3,0.22314355131420976,6.4813085,1
7c9f42fc-7b64-4df3-8675-db037b7f964d,1.3619471,0.0,0.0,0.0,1.3997638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3997638,0.0,0.0,0.0,0.5,4,0.18232155679395462,4.1614747,0
7c9f42fc-7b64-4df3-8675-db037b7f964d,1.1459605,0.57121634,0.0,0.6431415,1.1290407,0.5624482,0.0,0.63400894,0.0,0.0,0.0,0.0,1.1290407,0.5624482,0.0,0.63400894,0.5,5,0.1541506798272583,3.4040418,0
7c9f42fc-7b64-4df3-8675-db037b7f964d,0.94701254,0.0,0.0,0.0,0.7958792,0.0,0.0,0.0,0.086585104,0.0,0.0,0.0,0.7958792,0.0,0.0,0.0,0.25,6,0.13353139262452263,2.625356,0
7c9f42fc-7b64-4df3-8675-db037b7f964d,0.8428839,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83472794,0.0,0.0,0.0,0.25,7,0.11778303565638346,2.5123398,0
7c9f42fc-7b64-4df3-8675-db037b7f964d,1.0468228,0.581939,0.0,0.581939,0.612613,0.32138512,0.0,0.32138512,0.13616252,0.0673963,0.0,0.0673963,0.612613,0.32138512,0.0,0.32138512,0.5,8,0.1053605156578263,2.4082112,0
7c9f42fc-7b64-4df3-8675-db037b7f964d,0.5924686,0.0,0.0,0.0,0.61103773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61103773,0.0,0.0,0.0,0.5,9,0.09531017980432487,1.8145441,0
91d53c6e-8225-43fb-9d6c-3e9848839bfb,2.5174212,0.11547127,0.0,0.2293536,2.350857,0.0,0.0,0.044564057,0.086585104,0.0,0.0,0.0,2.350857,0.0,0.0,0.044564057,0.5,0,0.6931471805599453,7.3057203,4
91d53c6e-8225-43fb-9d6c-3e9848839bfb,2.194911,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1819177,0.0,0.0,0.0,0.33333334,1,0.4054651081081644,6.5587463,3
91d53c6e-8225-43fb-9d6c-3e9848839bfb,2.0259142,0.0,0.0,0.0,1.9936142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9936142,0.0,0.0,0.0,0.6666667,2,0.2876820724517809,6.0131426,2
